database_identifier	chemical_formula	smiles	inchi	metabolite_identification	mass_to_charge	fragmentation	modifications	charge	retention_time	taxid	species	database	database_version	reliability	uri	search_engine	search_engine_score	smallmolecule_abundance_sub	smallmolecule_abundance_stdev_sub	smallmolecule_abundance_std_error_sub	QC-1	QC-2	QC-3	QC-4	QC-5	QC-6	QC-7	QC-8	QC-9	QC-10	QC-11	QC-12	QC-13	NM-1	NM-2	NM-3	NM-4	NM-5	NM-6	NM-7	NM-8	NM-9	NM-10	NM-11	NM-12	NM-13	NM-14	NM-15	NM-16	NM-17	NM-18	NM-19	NM-20	NM-21	NM-22	NM-23	NM-24	PD-1	PD-2	PD-3	PD-4	PD-5	PD-6	PD-7	PD-8	PD-9	PD-10	PD-11	PD-12	PD-13	PD-14	PD-15	PD-16	PD-17	PD-18	PD-19	PD-20	PN-2	PN-3	PN-5	PN-6	PN-7	PN-8	PN-9	PN-10	PN-11	PN-12	PN-13	PN-14	PN-15	PN-16	PN-17	PN-18	PN-19	PN-20	RD-1	RD-2	RD-4	RD-5	RD-6	RD-8	RD-10	RD-11	RD-12	RD-13	RD-14	RD-15	RD-17	RD-18	RD-19	RN-1	RN-3	RN-4	RN-5	RN-6	RN-7	RN-8	RN-10	RN-12	RN-13	RN-14	RN-15	RN-16	RN-17	RN-18	RN-19	RN-20	RN-21
CHEBI:16946	C10H12N2O3	N[C@@H](CC(=O)c1ccccc1N)C(O)=O	"InChI=1S/C10H12N2O3/c11-7-4-2-1-3-6(7)9(13)5-8(12)10(14)15/h1-4,8H,5,11-12H2,(H,14,15)/t8-/m0/s1"	L-kynurenine	192.1294				23.294			HMDB0000684					72				0.006025743	0.008530693	0.008069567	0.009733591	0.007700039	0.008583522	0.005441139	0.005121827	0.004007977	0.003774508	0.003161311	0.00329069	0.003441643	0.002364091	0.023244667	0.014889348	0.002301068	0.012425749	0.002758968	0.012634083	0.004123086	0.01155057	0.009227326	0.002457243	0.007867219	0.003975328	0.004410496	0.008233736	0.010361557	0.005912086	0.005363361	0.013214147	0.008046472	0.012158979	0.004807476	0.011054586	0.005692806	0.003420827	0.00487538	0.015316662	0.007502438	0.004011513	0.001827298	0.007332831	0.004734707	0.006239182	0.008034462	0.002452899	0.006167104	0.024364328	0.007088236	0.00183776	0.002156969	0.00414802	0.009842319	0.007483032	0.02261248	0.003836475	0.004726438	0.004090704	0.029475193	0.01874256	0.012571337	0.016820902	0.010318977	0.006435071	0.007579365	0.003779179	0.013869347	0.007439773	0.010605282	0.002789542	0.004489439	0.001824698	0.013533015	0.01625582	0.004586587	0.004952111	0.003494288	0.005496338	0.001732116	0.00101906	0.003876578	0.002345707	0.003139149	0.002154482	0.013080011	0.003403059	0.007787647	0.007893463	0.002299586	0.004032662	0.009632791	0.002520953	0.003497681	0.001569894	0.011456334	0.010460621	0.003637331	0.004750314	0.001170856	0.007130793	0.001369651	0.004917365	0.004565019	0.003559923	0.002051319	0.014214974
CHEBI:191960	C15H14N2O2	O1C2=C(N(C(=O)C3=C1C=CC(N)=C3)C)C=CC(=C2)C	"InChI=1S/C15H14N2O2/c1-9-3-5-12-14(7-9)19-13-6-4-10(16)8-11(13)15(18)17(12)2/h3-8H,16H2,1-2H3"	"2-amino-7,10-dimethyldibenzo[b,f][1,4]oxazepin-11(10h)-one"	326.4				23.311								72.9				0.542469697	0.433499395	0.376828549	0.457283445	0.501913918	0.457065711	0.550568024	0.411199716	0.472463346	0.632545595	0.590185297	0.632170636	0.633940499	0.688327888	0.548673589	0.540255629	0.508517561	0.506495774	0.50217657	0.468716358	0.667791537	0.569430793	0.456779719	0.614641331	0.613174124	0.712756822	0.651083914	0.452346683	0.477348341	0.657370635	0.545108589	0.533872684	0.578097212	0.601619971	0.614845068	0.641160238	0.692416368	0.466357622	0.450769379	0.583813283	0.537432786	0.60775772	0.556336237	0.497402405	0.543389939	0.484057083	0.439965158	0.449204932	0.388057536	0.420666059	0.441099081	0.397325484	0.409723542	0.411559841	0.415601835	0.386648374	0.435060712	0.533882188	0.476008266	0.487985476	0.466981009	0.484247379	0.415076038	0.421627476	0.379954975	0.484576264	0.428090994	0.485801255	0.461857423	0.44684137	0.522650955	0.494058272	0.477128305	0.499176846	0.499564348	0.505179857	0.488839457	0.454057461	0.428353059	0.422386658	0.516291567	0.614371417	0.475663671	0.445716728	0.44875872	0.63578519	0.521376299	0.523892851	0.511697724	0.503858135	0.542815696	0.553323255	0.550127531	0.556725191	0.513340291	0.678258559	0.421452346	0.522938602	0.501794549	0.506048587	0.469594801	0.582682834	0.579445319	0.521767671	0.505802764	0.517419951	0.569955716	0.492460546
CHEBI:177911	C7H14O7	O[C@@H]([C@H](O)[C@H](O)CO)[C@@H](O)[C@@H](O)C=O	"InChI=1S/C7H14O7/c8-1-3(10)5(12)7(14)6(13)4(11)2-9/h1,3-7,9-14H,2H2/t3-,4+,5-,6+,7+/m0/s1"	Glycero-d-gulo-heptose	331.2				23.412								84.7				0.002485543	0.001270975	0.001394043	0.001146331	0.001551484	0.001072374	0.001563792	0.001038533	0.001584252	0.001779837	0.0022117	0.001620317	0.001914224	0.003684184	0.000119241	0.000440476	0.001025531	0.00047185	0.001120476	0.000195265	0.00033022	0.001784863	0.000199052	0.001554689	0.001179682	0.000965227	0.002732068	0.000219698	0.001253431	0.000700351	0.001233142	0.000728233	0.000626406	0.000490346	0.000765452	0.000484903	0.000488848	0.000763985	0.000479492	0.000293111	0.000954658	0.00168981	0.000790946	0.001255104	0.001022639	0.000886558	0.000381969	0.001225958	0.000830082	0.000502343	0.000138214	0.001686296	0.001739229	0.000123563	0.001520556	0.000173075	0.000194683	0.000800658	0.001323006	0.001052106	0.000448441	0.000417639	4.30155E-05	0.000141785	0.000910774	8.35786E-05	5.24968E-05	0.000833349	0.000401245	0.000328542	0.000408356	0.000361818	0.000817277	0.000728859	0.000700695	0.000395444	0.000442797	0.000287411	0.000814417	0.003175359	0.012098179	0.014466155	0.000213942	0.00064016	0.000211141	0.000943048	0.000428449	0.000315675	0.000348239	0.000506086	0.000494522	0.000523582	0.000583817	0.000245869	0.000517736	0.002109945	5.97022E-05	0.000517671	7.34208E-05	0.001093674	0.000987406	0.001104764	0.001002104	0.000708426	0.000957349	0.000795828	0.001680946	0.000791985
CHEBI:73172	C14H7ClF3NO5	OC(=O)c1cc(Oc2ccc(cc2Cl)C(F)(F)F)ccc1[N+]([O-])=O	"InChI=1S/C14H7ClF3NO5/c15-10-5-7(14(16,17)18)1-4-12(10)24-8-2-3-11(19(22)23)9(6-8)13(20)21/h1-6H,(H,20,21)"	Acifluorfen	418.3				23.457			HMDB0037112					77.5				0.005397271	0.00410972	0.004044521	0.004594382	0.00467802	0.004657719	0.007845688	0.005721824	0.007072366	0.008798203	0.008374111	0.008330455	0.0085848	0.004938315	0.007607198	0.000587902	0.001049963	0.00655211	0.002051365	0.004429336	0.002106112	0.001647402	0.071669043	0.001935151	0.053205841	0.006548406	0.003417431	0.004763532	0.001176304	0.011656766	0.003803154	0.008793563	0.005442611	0.010129405	0.003223459	0.007462445	0.004440422	0.003037319	0.000260395	0.025529877	0.001159122	0.017278294	0.001088472	0.003792858	0.00359332	0.000313676	0.00140979	0.001156284	0.00122662	0.001661591	0.000617963	0.000758383	0.000798742	0.001172602	0.001579215	0.000621448	0.002505771	0.008318225	0.001801387	0.001188215	0.000913867	0.002670491	0.000732727	0.000567633	0.002686985	0.000694306	0.000608302	0.00041007	0.000687669	0.000886726	0.00080322	0.003224099	0.000614808	0.003802757	0.001665456	0.000827523	0.002521381	0.000658597	0.001289499	0.000825411	0.001790609	0.002538414	0.001574466	0.002742622	0.000981587	0.004000678	0.0008842	0.017810265	0.001805781	0.000597797	0.001046414	0.003909434	0.002777043	0.004684615	0.018771309	0.005135206	0.011132588	0.001364064	0.004683231	0.002156173	0.00686342	0.002508413	0.008622859	0.00164261	0.001926886	0.002166033	0.000851771	0.001471407
CHEBI:165217	C7H6O5	OC1=C(C(O)=CC(O)=C1)C(O)=O	"InChI=1S/C7H6O5/c8-3-1-4(9)6(7(11)12)5(10)2-3/h1-2,8-10H,(H,11,12)"	"2,4,6-trihydroxybenzoic acid"	443.3				23.52			HMDB0029649					80.7				0.003325718	0.002717833	0.002086427	0.002458773	0.002384222	0.00259557	0.002238794	0.002074275	0.002020053	0.002705829	0.002768767	0.002686725	0.002925855	0.002345498	0.000167806	0.000652137	0.023751075	0.000770386	0.000981602	8.56243E-05	0.000420374	0.006448946	0.009814232	0.001285432	0.009822155	0.002017414	0.007397713	0.000135426	0.005324718	0.000126766	0.001274369	0.00072474	0.002384695	0.000374951	0.000769214	5.91098E-05	0.000534359	0.00093071	0.001447766	0.000284106	0.005522967	0.000151729	0.000398059	0.00017645	0.000956018	0.001914643	0.001402973	0.000288025	0.001243907	0.000288703	0.000733492	0.002784521	0.003557872	0.005494882	0.00035244	0.001566416	0.000904404	5.04113E-05	7.97654E-05	0.008473606	0.001463816	0.001804781	0.020731613	0.000363938	0.000865268	0.000752469	0.000528357	0.000163252	0.000443774	0.04021031	0.000898439	5.32257E-05	0.002089759	0.002901185	0.000124587	0.000183558	0.000179209	0.00102659	0.000931956	0.005677735	0.008989436	0.011052802	0.000309959	3.24138E-05	0.000144311	0.000218376	5.88074E-05	0.000134546	0.000558728	0.000113771	0.002113045	0.002194393	0.001794215	0.00052593	0.000199558	0.000542383	6.10471E-05	0.000162445	6.87835E-05	0.00019401	0.017843202	0.000896795	0.022963091	0.000804042	0.000648408	8.66287E-05	0.002470945	7.16062E-05
CHEBI:87897	C7H10O4	CC(CC(CCC(O)=O)=O)=O	"InChI=1S/C7H10O4/c1-5(8)4-6(9)2-3-7(10)11/h2-4H2,1H3,(H,10,11)"	Succinylacetone	158.1087				23.549			HMDB0000635					78.1				0.021343484	0.022312065	0.023491038	0.026644371	0.022192387	0.022199232	0.024952993	0.018584814	0.018182238	0.02078912	0.019961422	0.019468388	0.019446058	0.016568914	0.021498479	0.021848184	0.030029282	0.009551941	0.016621104	0.014390904	0.006149877	0.153364037	0.034924796	0.009471284	0.079357861	0.021227961	0.030632627	0.009581657	0.099492479	0.030506836	0.007182026	0.008558825	0.018798086	0.03350552	0.007313981	0.005035642	0.018140104	0.005324287	0.075178675	0.068887223	0.019520709	0.073639861	0.009567862	0.006913925	0.006853412	0.096819516	0.023666411	0.056798395	0.021001497	0.012261006	0.004936541	0.033952923	0.040790102	0.006239664	0.087145081	0.005876622	0.030190257	0.003648304	0.006332665	0.023971857	0.036858191	0.035344558	0.017871053	0.026429033	0.012291245	0.023089901	0.020233893	0.01378874	0.01083288	0.019337715	0.011646153	0.006082086	0.000987272	0.007518994	0.032423762	0.010686662	0.005897939	0.006053078	0.009243147	0.038880909	0.017913797	0.013887988	0.005846897	0.015530907	0.017150788	0.01406037	0.055538733	0.009703992	0.014323388	0.007546978	0.008032718	0.016018218	0.005855373	0.003126467	0.006539063	0.003207833	0.024679976	0.016221575	0.023770958	0.01601741	0.011389922	0.015101408	0.01171967	0.015898408	0.016051289	0.013743761	0.046509913	0.002955321
CHEBI:45996	C10H14N2O6	Cc1cn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)[nH]c1=O	"InChI=1S/C10H14N2O6/c1-4-2-12(10(17)11-8(4)16)9-7(15)6(14)5(3-13)18-9/h2,5-7,9,13-15H,3H2,1H3,(H,11,16,17)/t5-,6-,7-,9-/m1/s1"	5-methyluridine	259.2				23.592			HMDB0000884					78.9				0.011859995	0.009970177	0.006712783	0.012161779	0.011465084	0.009910173	0.026135095	0.013166141	0.011216983	0.014017617	0.012812982	0.014173914	0.013856312	0.013099524	0.093822273	0.02665052	0.007913789	0.00398704	0.006610386	0.005168911	0.007040747	0.012815044	0.010859284	0.009702861	0.011021268	0.007104524	0.025175096	0.005047829	0.014636565	0.013770434	0.010173445	0.038714075	0.005036328	0.055006744	0.011322685	0.051585452	0.004890723	0.001597497	0.000513563	0.002689333	0.005788654	0.010603058	0.013449147	0.035785732	0.003856913	0.00312559	0.001367027	0.012857661	0.002657899	0.003570963	0.002616827	0.009911354	0.011119265	0.003135571	0.007233857	0.003150305	0.001448097	0.003864273	0.002822503	0.013963648	0.010288962	0.007087842	0.00399895	0.00451297	0.001197941	0.005799412	0.004783257	0.004473575	0.003210784	0.013478454	0.005400261	0.002761416	0.003426058	0.000637183	0.010058213	0.002904068	0.005897737	0.003213235	0.000843361	0.002092942	0.008145623	0.165947073	0.001547899	0.012466838	0.009904125	0.016995334	0.017100106	0.033772866	0.002930099	0.003129054	0.004871752	0.001781778	0.011410858	0.001346151	0.002372615	0.001861629	0.003642898	0.026103402	0.002094675	0.009517969	0.000933318	0.021565723	0.002504437	0.023566223	0.023860299	0.012598255	0.016979609	0.011056836
CHEBI:28409	C30H62O	CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCO	"InChI=1S/C30H62O/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20-21-22-23-24-25-26-27-28-29-30-31/h31H,2-30H2,1H3"	Triacontanol	495.3				23.671								65.3				0.14831307	0.110933522	0.091482718	0.10956992	0.109684365	0.100939775	0.113391129	0.083873647	0.089821081	0.108293165	0.100203424	0.107785848	0.107448765	0.145193345	0.119623645	0.032815035	0.055491773	0.019477408	0.113763531	0.017892466	0.005133276	0.183126081	0.002845205	0.080979802	0.005861869	0.016289445	0.278796505	0.017136044	0.144917435	0.009508149	0.128025112	0.168685086	0.091727421	0.031764311	0.128283198	0.188139719	0.091753662	0.016836949	0.101947002	0.177089304	0.426660968	0.037523491	0.532001955	0.507123966	0.023592027	0.134994589	0.743693842	0.051129964	0.575155665	0.147229499	0.013852679	0.082034039	0.097072671	0.031412149	0.162153459	0.002811872	0.079889833	0.000212506	0.000172631	0.02806699	0.006579297	0.336993022	0.252148261	0.02923637	0.141454768	0.294958397	0.281807234	0.087322136	0.03397179	0.411842222	0.00017905	0.016768014	0.002429591	0.0492603	0.000378272	0.012865417	0.012012144	0.010955787	0.033375457	0.172370117	0.006817388	0.00968828	0.005725686	0.018951087	0.028993223	0.023578191	0.019687047	0.005715863	0.296169815	0.017864189	0.119652436	0.08456759	0.214608846	0.051906301	0.252379063	0.052008853	0.007612747	0.000256947	0.076067196	0.167971714	0.068281212	0.188458324	0.088311572	0.118822631	0.112203014	0.17031163	0.648714164	0.020256137
CHEBI:18384	C6H13O9P	O[C@@H]1[C@H](O)[C@H](O)[C@@H](OP(O)(O)=O)[C@H](O)[C@H]1O	"InChI=1S/C6H13O9P/c7-1-2(8)4(10)6(5(11)3(1)9)15-16(12,13)14/h1-11H,(H2,12,13,14)/t1-,2-,3-,4+,5-,6-/m0/s1"	D-myo-inositol 4-phosphate	342.3917				23.74			HMDB0001313					81.5				0.065501318	0.048220874	0.040842756	0.04798514	0.051482579	0.047542965	0.054394778	0.041640943	0.04861396	0.064268426	0.060902775	0.063022033	0.064280041	0.166371879	0.116346855	0.097527349	0.074751671	0.095401406	0.093211427	0.072883794	0.166394491	0.090996526	0.087645083	0.120080113	0.09860361	0.200995343	0.11682857	0.088368228	0.08438597	0.149171851	0.085633506	0.080153151	0.082593903	0.071749121	0.090028073	0.091235666	0.089944963	0.009837695	0.025797163	0.051781213	0.031724915	0.090311524	0.033809845	0.035429395	0.011120303	0.030227348	0.022206419	0.026340286	0.018556537	0.036223093	0.03366897	0.029435599	0.032027206	0.030743968	0.007758016	0.024236126	0.035728495	0.042575507	0.041782051	0.060559759	0.04971974	0.033890272	0.029714411	0.022977464	0.031159832	0.026285266	0.024424224	0.034994086	0.002022187	0.02114306	0.002672308	0.032801817	0.028300776	0.040627577	0.038174739	0.05387229	0.056835634	0.046304413	0.026110342	0.037660321	0.109242192	0.130768968	0.035694352	0.043569728	0.117690345	0.063023633	0.100464669	0.150443851	0.092146786	0.104854511	0.065060998	0.090841789	0.081900201	0.112849043	0.087767435	0.136518643	0.039637031	0.110531436	0.108919759	0.081408641	0.107522207	0.092676066	0.130198077	0.092824993	0.090082012	0.079592467	0.085389875	0.0730512
CHEBI:25448	C6H11O9P-2			Myo-inositol phosphate	342.3885				23.74								94.8				0.065501318	0.050042989	0.0409524	0.04798514	0.053196077	0.047542965	0.054394778	0.041119576	0.047114144	0.064268426	0.059903007	0.063022033	0.064280041	0.16613538	0.116762242	0.097527349	0.073657482	0.096824041	0.093375499	0.074571647	0.16645101	0.090996526	0.090286055	0.118822817	0.09860361	0.202114624	0.116875318	0.085676627	0.08438597	0.152676085	0.084686399	0.081111562	0.080849939	0.070052708	0.087305396	0.088691806	0.088784156	0.009127641	0.024814689	0.052817689	0.031724915	0.091543537	0.031913229	0.034631229	0.011107879	0.029395854	0.022206419	0.028214994	0.017922309	0.033021486	0.03366897	0.029435599	0.032027206	0.031310924	0.008912674	0.023308409	0.002660034	0.043231987	0.041782051	0.060562008	0.049226064	0.033890272	0.029714411	0.022977464	0.031163344	0.026285266	0.024062173	0.034489352	0.001703091	0.02114306	0.001431497	0.032809157	0.027259569	0.039425926	0.037261201	0.053225136	0.056848537	0.046304413	0.026090758	0.037268433	0.106906415	0.129580025	0.035750197	0.042877193	0.119275336	0.061178973	0.099365621	0.151528048	0.092146786	0.103039727	0.063759631	0.089488677	0.081922767	0.112872275	0.086364833	0.136518643	0.039637031	0.113155627	0.110533358	0.0800123	0.107512897	0.090602454	0.132894323	0.092369886	0.090082012	0.082161965	0.085645523	0.071297094
CHEBI:187908	C5H2N2O6	O=C1N(C(=O)NC(=O)C1=O)C(O)=O	"InChI=1S/C5H2N2O6/c8-1-2(9)6-4(11)7(3(1)10)5(12)13/h(H,12,13)(H,6,9,11)"	Alloxanoic acid	331.25				23.77								85.7				0.022531565	0.016841464	0.014760306	0.017791261	0.016933071	0.016163489	0.016426291	0.012402399	0.014635194	0.017954162	0.01546185	0.01561822	0.017353209	0.012031396	0.008166909	0.005852664	0.020116414	0.049341855	0.006591065	0.037821377	0.002586532	0.005830521	0.006697218	0.009555557	0.002258657	0.002482244	0.004544228	0.042304007	0.005433487	0.002911673	0.00625712	0.004538597	0.0051508	0.035346569	0.0070944	0.004506218	0.002167398	0.000894217	0.004228311	0.023027735	0.009589534	0.005914806	0.005495412	0.008335782	0.000553227	0.005414925	0.013097874	0.002209039	0.009577281	0.114672604	0.033284939	0.01599126	0.018499446	0.007031392	0.015431358	0.002407813	0.005651467	0.001298051	0.003400154	0.002948792	0.00940479	0.002832063	0.003043627	0.003505051	0.004123114	0.008834142	0.008050228	0.004778037	0.054724234	0.0078694	0.056535991	0.002756838	0.002835251	0.007778834	0.016034942	0.008790622	0.004631278	0.035616535	0.005405962	0.012557165	0.00271671	0.004006094	0.012854693	0.001271613	0.003282749	0.001543461	0.109447339	0.013149233	0.035680257	0.034785155	0.015440881	0.002186376	0.019820749	0.002149797	0.004804205	0.002944366	0.151364205	0.384960492	0.003912213	0.003392111	0.000888347	0.010819928	0.002662227	0.006007591	0.005810305	0.001266993	0.017311871	0.017661645
				"3,17-dihydro-estra-1(10),2,4-trien-4-amine"	431.27				23.902								77.2				0.003637732	0.002511167	0.002283005	0.002803321	0.002665384	0.00265718	0.003851443	0.002564537	0.003333526	0.004453429	0.004058435	0.003830053	0.004231272	0.002186289	0.000991004	0.001541079	0.002927536	0.001369251	0.00160796	0.001239778	0.002378147	0.019380177	0.004285231	0.002557702	0.00418867	0.002266231	0.002869791	0.001419716	0.017416119	0.003128467	0.002982995	0.001446426	0.019409625	0.004389692	0.001931968	0.001657586	0.01590741	0.001388741	0.003448126	0.000795649	0.009513387	0.006330701	0.001759346	0.001042719	0.002014379	0.003721589	0.004323499	0.009386495	0.003717634	0.00177519	0.000267295	0.000461708	0.0008177	0.001114694	0.006376924	0.00043654	0.001824236	0.000488251	0.000478148	0.003799065	0.010617441	0.001886356	0.000420558	0.004085955	0.000798288	0.001670525	0.001203641	0.003422907	0.00152219	0.000982555	0.001710512	0.000828543	0.000522395	0.001145273	0.002992739	0.000963891	0.000806568	0.001442996	0.000584993	0.003853689	0.015651464	0.019519989	0.000388435	0.001638699	0.001262567	0.00454319	0.014302901	0.002017868	0.001259863	0.003198286	0.004259815	0.001104872	0.001076701	0.000583977	0.001204633	0.001431231	0.000738711	0.006337297	0.003838353	0.005533323	0.000814555	0.005953733	0.000781361	0.001707924	0.001904001	0.001259567	0.057837082	0.00147425
CHEBI:24592	C6H10O7			Hexuronic acid	129.1				23.944								70.1				0.072625146	0.021131727	0.01758454	0.012240687	0.015562912	0.020567868	0.018209229	0.0008283	0.026286691	0.034699081	0.002231795	0.044099821	0.034962736	0.092600758	0.024205614	0.012637636	0.01742095	0.057670548	0.027873668	0.008395563	0.010956918	0.028319618	0.004663507	0.084844113	0.002776194	0.034508338	0.023739264	0.061593683	0.053992017	0.028437976	0.045666599	0.046762708	0.04267498	0.014417195	0.028600519	0.04587192	0.029521644	0.016049058	0.009668089	0.037988246	0.006131807	0.036370892	0.033342741	0.025067009	0.021301766	0.013126461	0.001886633	0.002077253	0.013774153	0.018255328	0.011197969	0.014916152	0.017165097	0.002850019	0.002313055	0.01816953	0.004030149	0.013016066	0.000921287	0.014289768	0.050564296	0.019048708	0.003267575	0.024926049	0.011844416	0.012106176	0.000887114	0.007831244	0.014222723	0.001362276	0.01562744	0.000975886	0.00305343	0.010559035	0.015317546	0.001455963	0.013360814	0.01221855	0.002383801	0.013978791	0.008217263	0.011538841	0.01136177	0.016126203	0.017758562	0.022701615	0.024059598	0.006278847	0.017541772	0.013747839	0.005591288	0.01626621	0.013747545	0.023070094	0.026197856	0.034821128	0.019438408	0.031394951	0.013352684	0.022977638	0.016907229	0.029860893	0.018582909	0.023451931	0.002653835	0.001163124	0.034290171	0.025236672
CHEBI:16704	C9H12N2O6	OC[C@H]1O[C@H]([C@H](O)[C@@H]1O)n1ccc(=O)[nH]c1=O	"InChI=1S/C9H12N2O6/c12-3-4-6(14)7(15)8(17-4)11-2-1-5(13)10-9(11)16/h1-2,4,6-8,12,14-15H,3H2,(H,10,13,16)/t4-,6-,7-,8-/m1/s1"	Uridine	258.14				23.963			HMDB0000296					94.8				0.014312244	0.014298423	0.013404952	0.011994909	0.00900814	0.009532221	0.007768215	0.003836224	0.005473921	0.00473083	0.005824425	0.005068505	0.005718931	0.000811292	0.01053159	0.009533858	0.005584344	0.023490668	0.005255495	0.014064957	0.012827474	0.012987746	0.004041187	0.00253657	0.00529428	0.007023125	0.006250531	0.00943629	0.00544203	0.003918194	0.004315419	0.012175645	0.001082475	0.010234952	0.005372745	0.009346626	0.002727881	0.005751927	0.005148757	0.032333221	0.022440478	0.0261534	0.012421503	0.022811183	0.008094639	0.005894667	0.00873373	0.008136402	0.007423409	0.009204476	0.00289212	0.002303432	0.00232788	0.003317673	0.003905216	0.014784468	0.042852942	0.002576809	0.003536899	0.005476363	0.128375414	0.023554871	0.009127266	0.018752394	0.012427272	0.007480088	0.006952854	0.003776224	0.010508124	0.000668186	0.00865096	0.002857111	0.006074657	0.003849546	0.012527987	0.018572471	0.009288494	0.005655382	0.00300998	0.004186023	0.005575605	0.004089896	0.006052729	0.004038288	0.001857303	0.004373752	0.021533681	0.019396884	0.011674631	0.007129096	0.009318407	0.007468381	0.047748858	0.005295806	0.009118765	0.003384859	0.005667984	0.007139658	0.007502288	0.010903042	0.002945067	0.01215457	0.002917655	0.006739917	0.004762159	0.003670964	0.006268297	0.016408599
