PubMed Search: https://pubmed.ncbi.nlm.nih.gov/?term=%28%28metabolomics%29+OR+%28metabolite%29+OR+%28metabolic+%29+OR+%28LCMS%29+or+%28LC-MS%29+OR+%28liquid+chromatography+mass+spectrometry%29+OR+%28GC-MS%29+OR+%28GCMS%29+OR+%28gas+chromatography+mass+spectrometry%29+OR+%28NMR%29+OR+%28Nuclear+magnetic+resonance+spectroscopy%29+%29+AND+%28%28Heart+failure+with+preserved+ejection+fraction%29+OR+%28heart+failure%29+OR+%28cardiac+infarction%29+OR+%28heart+arrest%29+OR+%28heart+attack%29%29+AND+%28%28human%29+OR+%28person%29+OR+%28patient%29+OR+%28patients%29+OR+%28Homo+sapiens%29%29+AND+%28%28microbe%29+OR+%28microbiome%29+OR+%28microbial%29+OR+%28microbially%29+OR+%28microbiota%29+OR+%28gut+dysbiosis%29+OR+%28microbes%29+OR+%28holobiont%29%29&sort=pubdate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PMID,Title,Authors,Citation,First Author,Journal/Book,"Pub
Year",Create Date,PMCID,NIHMS ID,DOI,"Reviewer 
1",Assigned?,Completed?,"Reviewer
2",Assigned?,Completed?,Consensus?,,,,,,,,,,,,"Newcastle-Ottowa Score
https://www.ohri.ca/programs/clinical_epidemiology/nosgen.pdf"
31747557,Prevention and treatment of chronic heart failure through traditional Chinese medicine: Role of the gut microbiota,"Jia Q, Wang L, Zhang X, Ding Y, Li H, Yang Y, Zhang A, Li Y, Lv S, Zhang J.",Pharmacol Res. 2020 Jan;151:104552. doi: 10.1016/j.phrs.2019.104552. Epub 2019 Nov 17.,Jia Q,Pharmacol Res,2020,2019/11/21,,,10.1016/j.phrs.2019.104552,,,,,,,,,,,,,,,,,,,
31735312,The Gut Axis Involvement in Heart Failure: Focus on Trimethylamine N-oxide,"Salzano A, Cassambai S, Yazaki Y, Israr MZ, Bernieh D, Wong M, Suzuki T.",Heart Fail Clin. 2020 Jan;16(1):23-31. doi: 10.1016/j.hfc.2019.08.001.,Salzano A,Heart Fail Clin,2020,2019/11/19,,,10.1016/j.hfc.2019.08.001,,,,,,,,,,,,,,,,,,,
31552753,A critical review on diet-induced microbiota changes and cardiovascular diseases,"Jayachandran M, Chung SSM, Xu B.",Crit Rev Food Sci Nutr. 2020;60(17):2914-2925. doi: 10.1080/10408398.2019.1666792. Epub 2019 Sep 25.,Jayachandran M,Crit Rev Food Sci Nutr,2020,2019/09/26,,,10.1080/10408398.2019.1666792,,,,,,,,,,,,,,,,,,,
31269204,The Gut Microbial Metabolite Trimethylamine N-Oxide and Hypertension Risk: A Systematic Review and Dose-Response Meta-analysis,"Ge X, Zheng L, Zhuang R, Yu P, Xu Z, Liu G, Xi X, Zhou X, Fan H.",Adv Nutr. 2020 Jan 1;11(1):66-76. doi: 10.1093/advances/nmz064.,Ge X,Adv Nutr,2020,2019/07/04,PMC7442397,,10.1093/advances/nmz064,,,,,,,,,,,,,,,,,,,
31726228,"Inflammaging as a common ground for the development and maintenance of sarcopenia, obesity, cardiomyopathy and dysbiosis","Livshits G, Kalinkovich A.",Ageing Res Rev. 2019 Dec;56:100980. doi: 10.1016/j.arr.2019.100980. Epub 2019 Nov 11.,Livshits G,Ageing Res Rev,2019,2019/11/15,,,10.1016/j.arr.2019.100980,,,,,,,,,,,,,,,,,,,
31705258,The gut microbiome and heart failure: A better gut for a better heart,"Branchereau M, Burcelin R, Heymes C.",Rev Endocr Metab Disord. 2019 Dec;20(4):407-414. doi: 10.1007/s11154-019-09519-7.,Branchereau M,Rev Endocr Metab Disord,2019,2019/11/10,,,10.1007/s11154-019-09519-7,,,,,,,,,,,,,,,,,,,
31679421,Guidelines for Transparency on Gut Microbiome Studies in Essential and Experimental Hypertension,"Marques FZ, Jama HA, Tsyganov K, Gill PA, Rhys-Jones D, Muralitharan RR, Muir J, Holmes A, Mackay CR.",Hypertension. 2019 Dec;74(6):1279-1293. doi: 10.1161/HYPERTENSIONAHA.119.13079. Epub 2019 Nov 4.,Marques FZ,Hypertension,2019,2019/11/05,,,10.1161/HYPERTENSIONAHA.119.13079,,,,,,,,,,,,,,,,,,,
30982553,The CNS theory of osteoarthritis: Opportunities beyond the joint,"Morris JL, Letson HL, Gillman R, Hazratwala K, Wilkinson M, McEwen P, Dobson GP.",Semin Arthritis Rheum. 2019 Dec;49(3):331-336. doi: 10.1016/j.semarthrit.2019.03.008. Epub 2019 Mar 16.,Morris JL,Semin Arthritis Rheum,2019,2019/04/16,,,10.1016/j.semarthrit.2019.03.008,,,,,,,,,,,,,,,,,,,
31416611,Impact of intestinal microbiota in patients with heart failure: A systematic review,"Formiga F, Ferreira Teles CI, Chivite D.",Med Clin (Barc). 2019 Nov 29;153(10):402-409. doi: 10.1016/j.medcli.2019.06.006. Epub 2019 Aug 12.,Formiga F,Med Clin (Barc),2019,2019/08/17,,,10.1016/j.medcli.2019.06.006,,,,,,,,,,,,,,,,,,,
31819762,Role and Effective Therapeutic Target of Gut Microbiota in Heart Failure,"Jia Q, Li H, Zhou H, Zhang X, Zhang A, Xie Y, Li Y, Lv S, Zhang J.",Cardiovasc Ther. 2019 Nov 16;2019:5164298. doi: 10.1155/2019/5164298. eCollection 2019.,Jia Q,Cardiovasc Ther,2019,2019/12/11,PMC6885196,,10.1155/2019/5164298,,,,,,,,,,,,,,,,,,,
31490732,Can intestinal microbiota and circulating microbial products contribute to pulmonary arterial hypertension?,"Thenappan T, Khoruts A, Chen Y, Weir EK.",Am J Physiol Heart Circ Physiol. 2019 Nov 1;317(5):H1093-H1101. doi: 10.1152/ajpheart.00416.2019. Epub 2019 Sep 6.,Thenappan T,Am J Physiol Heart Circ Physiol,2019,2019/09/07,PMC6879928,,10.1152/ajpheart.00416.2019,,,,,,,,,,,,,,,,,,,
31469291,The gut microbiome and cardiovascular disease: current knowledge and clinical potential,"Ahmad AF, Dwivedi G, O'Gara F, Caparros-Martin J, Ward NC.",Am J Physiol Heart Circ Physiol. 2019 Nov 1;317(5):H923-H938. doi: 10.1152/ajpheart.00376.2019. Epub 2019 Aug 30.,Ahmad AF,Am J Physiol Heart Circ Physiol,2019,2019/08/31,,,10.1152/ajpheart.00376.2019,,,,,,,,,,,,,,,,,,,
31365096,"Antidiuretic Hormone and Serum Osmolarity Physiology and Related Outcomes: What Is Old, What Is New, and What Is Unknown?","Kanbay M, Yilmaz S, Dincer N, Ortiz A, Sag AA, Covic A, Sánchez-Lozada LG, Lanaspa MA, Cherney DZI, Johnson RJ, Afsar B.",J Clin Endocrinol Metab. 2019 Nov 1;104(11):5406-5420. doi: 10.1210/jc.2019-01049.,Kanbay M,J Clin Endocrinol Metab,2019,2019/08/01,,,10.1210/jc.2019-01049,,,,,,,,,,,,,,,,,,,
31737164,"Fusobacterium nucleatum Facilitates Apoptosis, ROS Generation, and Inflammatory Cytokine Production by Activating AKT/MAPK and NF-κB Signaling Pathways in Human Gingival Fibroblasts","Kang W, Jia Z, Tang D, Zhang Z, Gao H, He K, Feng Q.",Oxid Med Cell Longev. 2019 Oct 13;2019:1681972. doi: 10.1155/2019/1681972. eCollection 2019.,Kang W,Oxid Med Cell Longev,2019,2019/11/19,PMC6815639,,10.1155/2019/1681972,,,,,,,,,,,,,,,,,,,
31584530,NLRP3 Inflammasome: A Novel Player in Metabolically Induced Inflammation-Potential Influence on the Myocardium,"Sokolova M, Ranheim T, Louwe MC, Halvorsen B, Yndestad A, Aukrust P.",J Cardiovasc Pharmacol. 2019 Oct;74(4):276-284. doi: 10.1097/FJC.0000000000000704.,Sokolova M,J Cardiovasc Pharmacol,2019,2019/10/05,,,10.1097/FJC.0000000000000704,,,,,,,,,,,,,,,,,,,
31570687,Spontaneous Bacterial Peritonitis in Cardiac Ascites: A Rare but Deadly Occurrence,"Canakis A, Canakis J, Lohani M, Ostrander T.",Am J Case Rep. 2019 Oct 1;20:1446-1448. doi: 10.12659/AJCR.915944.,Canakis A,Am J Case Rep,2019,2019/10/02,PMC6788488,,10.12659/AJCR.915944,,,,,,,,,,,,,,,,,,,
31567010,Gut Microbes Role in Heart Failure Explored,Kuehn BM.,Circulation. 2019 Oct;140(14):1217-1218. doi: 10.1161/CIRCULATIONAHA.119.043300. Epub 2019 Sep 30.,Kuehn BM,Circulation,2019,2019/10/01,,,10.1161/CIRCULATIONAHA.119.043300,,,,,,,,,,,,,,,,,,,
31566105,Blood Microbiota Modification After Myocardial Infarction Depends Upon Low-Density Lipoprotein Cholesterol Levels,"Amar J, Lelouvier B, Servant F, Lluch J, Burcelin R, Bongard V, Elbaz M.",J Am Heart Assoc. 2019 Oct;8(19):e011797. doi: 10.1161/JAHA.118.011797. Epub 2019 Sep 28.,Amar J,J Am Heart Assoc,2019,2019/10/01,PMC6806051,,10.1161/JAHA.118.011797,,,,,,,,,,,,,,,,,,,
31510778,Heart Failure in the Era of Precision Medicine: A Scientific Statement From the American Heart Association,"Cresci S, Pereira NL, Ahmad F, Byku M, de Las Fuentes L, Lanfear DE, Reilly CM, Owens AT, Wolf MJ.",Circ Genom Precis Med. 2019 Oct;12(10):458-485. doi: 10.1161/HCG.0000000000000058. Epub 2019 Sep 12.,Cresci S,Circ Genom Precis Med,2019,2019/09/13,,,10.1161/HCG.0000000000000058,,,,,,,,,,,,,,,,,,,
31301965,The carnitine-butyrobetaine-TMAO pathway after cardiac transplant: Impact on cardiac allograft vasculopathy and acute rejection,"Trøseid M, Mayerhofer CCK, Broch K, Arora S, Svardal A, Hov JR, Andreassen AK, Gude E, Karason K, Dellgren G, Berge RK, Gullestad L, Aukrust P, Ueland T.",J Heart Lung Transplant. 2019 Oct;38(10):1097-1103. doi: 10.1016/j.healun.2019.06.003. Epub 2019 Jun 19.,Trøseid M,J Heart Lung Transplant,2019,2019/07/15,,,10.1016/j.healun.2019.06.003,,,,,,,,,,,,,,,,,,,
31108209,"Cloning and purification of an anti-thrombotic, chimeric Staphylokinase in Pichia pastoris","Vandana, Kantipudi S, Maheshwari N, Sharma S, Sahni G.",Protein Expr Purif. 2019 Oct;162:1-8. doi: 10.1016/j.pep.2019.05.004. Epub 2019 May 17.,Vandana,Protein Expr Purif,2019,2019/05/21,,,10.1016/j.pep.2019.05.004,,,,,,,,,,,,,,,,,,,
29754190,Allergic and Immunologic Perspectives of Inflammatory Bowel Disease,"Clarke K, Chintanaboina J.",Clin Rev Allergy Immunol. 2019 Oct;57(2):179-193. doi: 10.1007/s12016-018-8690-3.,Clarke K,Clin Rev Allergy Immunol,2019,2018/05/14,,,10.1007/s12016-018-8690-3,,,,,,,,,,,,,,,,,,,
31547615,Metabolic and Vascular Effect of the Mediterranean Diet,"Tuttolomondo A, Simonetta I, Daidone M, Mogavero A, Ortello A, Pinto A.",Int J Mol Sci. 2019 Sep 23;20(19):4716. doi: 10.3390/ijms20194716.,Tuttolomondo A,Int J Mol Sci,2019,2019/09/25,PMC6801699,,10.3390/ijms20194716,,,,,,,,,,,,,,,,,,,
31608279,Time-Course Transcriptome Analysis for Drug Repositioning in Fusobacterium nucleatum-Infected Human Gingival Fibroblasts,"Kang W, Jia Z, Tang D, Zhao X, Shi J, Jia Q, He K, Feng Q.",Front Cell Dev Biol. 2019 Sep 20;7:204. doi: 10.3389/fcell.2019.00204. eCollection 2019.,Kang W,Front Cell Dev Biol,2019,2019/10/15,PMC6771468,,10.3389/fcell.2019.00204,,,,,,,,,,,,,,,,,,,
31533642,Infections due to Cellulosimicrobium species: case report and literature review,"Rivero M, Alonso J, Ramón MF, Gonzales N, Pozo A, Marín I, Navascués A, Juanbeltz R.",BMC Infect Dis. 2019 Sep 18;19(1):816. doi: 10.1186/s12879-019-4440-2.,Rivero M,BMC Infect Dis,2019,2019/09/20,PMC6751855,,10.1186/s12879-019-4440-2,,,,,,,,,,,,,,,,,,,
31462078,Gut Microbiome and Response to Cardiovascular Drugs,"Tuteja S, Ferguson JF.",Circ Genom Precis Med. 2019 Sep;12(9):421-429. doi: 10.1161/CIRCGEN.119.002314. Epub 2019 Aug 28.,Tuteja S,Circ Genom Precis Med,2019,2019/08/30,PMC6751004,NIHMS1537454,10.1161/CIRCGEN.119.002314,,,,,,,,,,,,,,,,,,,
31314548,Heart failure developed after myocardial infarction does not affect gut microbiota composition in the rat,"Lataro RM, Imori PFM, Santos ES, Silva LEV, Duarte RTD, Silva CAA, Falcão JP, Paton JFR, Salgado HC.",Am J Physiol Gastrointest Liver Physiol. 2019 Sep 1;317(3):G342-G348. doi: 10.1152/ajpgi.00018.2019. Epub 2019 Jul 17.,Lataro RM,Am J Physiol Gastrointest Liver Physiol,2019,2019/07/18,,,10.1152/ajpgi.00018.2019,,,,,,,,,,,,,,,,,,,
31193187,"The efficacy and safety of probiotics intervention in attenuating cardiac remodeling following myocardial infraction: Literature review and study protocol for a randomized, double-blinded, placebo controlled trial","Moludi J, Alizadeh M, Davari M, Golmohammadi A, Maleki V.",Contemp Clin Trials Commun. 2019 Apr 13;15:100364. doi: 10.1016/j.conctc.2019.100364. eCollection 2019 Sep.,Moludi J,Contemp Clin Trials Commun,2019,2019/06/14,PMC6520668,,10.1016/j.conctc.2019.100364,,,,,,,,,,,,,,,,,,,
31167879,Assessment of Causal Direction Between Gut Microbiota-Dependent Metabolites and Cardiometabolic Health: A Bidirectional Mendelian Randomization Analysis,"Jia J, Dou P, Gao M, Kong X, Li C, Liu Z, Huang T.",Diabetes. 2019 Sep;68(9):1747-1755. doi: 10.2337/db19-0153. Epub 2019 Jun 5.,Jia J,Diabetes,2019,2019/06/07,,,10.2337/db19-0153,,,,,,,,,,,,,,,,,,,
31049589,"Trimethyllysine, a trimethylamine N-oxide precursor, provides near- and long-term prognostic value in patients presenting with acute coronary syndromes","Li XS, Obeid S, Wang Z, Hazen BJ, Li L, Wu Y, Hurd AG, Gu X, Pratt A, Levison BS, Chung YM, Nissen SE, Tang WHW, Mach F, Räber L, Nanchen D, Matter CM, Lüscher TF, Hazen SL.",Eur Heart J. 2019 Aug 21;40(32):2700-2709. doi: 10.1093/eurheartj/ehz259.,Li XS,Eur Heart J,2019,2019/05/04,PMC7963132,,10.1093/eurheartj/ehz259,,,,,,,,,,,,,,,,,,,
31406181,Microbiota-derived Trimethylamine N-oxide Predicts Cardiovascular Risk After STEMI,"Matsuzawa Y, Nakahashi H, Konishi M, Sato R, Kawashima C, Kikuchi S, Akiyama E, Iwahashi N, Maejima N, Okada K, Ebina T, Hibi K, Kosuge M, Ishigami T, Tamura K, Kimura K.",Sci Rep. 2019 Aug 12;9(1):11647. doi: 10.1038/s41598-019-48246-6.,Matsuzawa Y,Sci Rep,2019,2019/08/14,PMC6690996,,10.1038/s41598-019-48246-6,,,,,,,,,,,,,,,,,,,
31306229,Current understanding of gut microbiota alterations and related therapeutic intervention strategies in heart failure,"Chen X, Li HY, Hu XM, Zhang Y, Zhang SY.",Chin Med J (Engl). 2019 Aug 5;132(15):1843-1855. doi: 10.1097/CM9.0000000000000330.,Chen X,Chin Med J (Engl),2019,2019/07/16,PMC6759126,,10.1097/CM9.0000000000000330,,,,,,,,,,,,,,,,,,,
31693963,The emerging role of gut microbial metabolism on cardiovascular disease,"Kasahara K, Rey FE.",Curr Opin Microbiol. 2019 Aug;50:64-70. doi: 10.1016/j.mib.2019.09.007. Epub 2019 Nov 3.,Kasahara K,Curr Opin Microbiol,2019,2019/11/07,,,10.1016/j.mib.2019.09.007,,,,,,,,,,,,,,,,,,,
31161201,The intestinal microbiota and cardiovascular disease,"Katsimichas T, Antonopoulos AS, Katsimichas A, Ohtani T, Sakata Y, Tousoulis D.",Cardiovasc Res. 2019 Aug 1;115(10):1471-1486. doi: 10.1093/cvr/cvz135.,Katsimichas T,Cardiovasc Res,2019,2019/06/05,,,10.1093/cvr/cvz135,,,,,,,,,,,,,,,,,,,
31123156,Utility of Plasma Concentration of Trimethylamine N-Oxide in Predicting Cardiovascular and Renal Complications in Individuals With Type 1 Diabetes,"Winther SA, Øllgaard JC, Tofte N, Tarnow L, Wang Z, Ahluwalia TS, Jorsal A, Theilade S, Parving HH, Hansen TW, Hazen SL, Pedersen O, Rossing P.",Diabetes Care. 2019 Aug;42(8):1512-1520. doi: 10.2337/dc19-0048. Epub 2019 May 23.,Winther SA,Diabetes Care,2019,2019/05/25,PMC7082641,,10.2337/dc19-0048,,,,,,,,,,,,,,,,,,,
31180562,"Reductions in gut microbiota‑derived metabolite trimethylamine N‑oxide in the circulation may ameliorate myocardial infarction‑induced heart failure in rats, possibly by inhibiting interleukin‑8 secretion","Li X, Sun Y, Zhang X, Wang J.",Mol Med Rep. 2019 Jul;20(1):779-786. doi: 10.3892/mmr.2019.10297. Epub 2019 May 27.,Li X,Mol Med Rep,2019,2019/06/11,,,10.3892/mmr.2019.10297,,,,,,,,,,,,,,,,,,,
31100620,Effects of dietary intervention and n-3 PUFA supplementation on markers of gut-related inflammation and their association with cardiovascular events in a high-risk population,"Awoyemi A, Trøseid M, Arnesen H, Solheim S, Seljeflot I.",Atherosclerosis. 2019 Jul;286:53-59. doi: 10.1016/j.atherosclerosis.2019.05.004. Epub 2019 May 4.,Awoyemi A,Atherosclerosis,2019,2019/05/18,,,10.1016/j.atherosclerosis.2019.05.004,,,,,,,,,,,,,,,,,,,
30951169,The effect of diet on hypertensive pathology: is there a link via gut microbiota-driven immunometabolism?,"Jama HA, Beale A, Shihata WA, Marques FZ.",Cardiovasc Res. 2019 Jul 1;115(9):1435-1447. doi: 10.1093/cvr/cvz091.,Jama HA,Cardiovasc Res,2019,2019/04/06,,,10.1093/cvr/cvz091,,,,,,,,,,,,,,,,,,,
30924310,Amylose resistant starch (HAM-RS2) supplementation increases the proportion of Faecalibacterium bacteria in end-stage renal disease patients: Microbial analysis from a randomized placebo-controlled trial,"Laffin MR, Tayebi Khosroshahi H, Park H, Laffin LJ, Madsen K, Kafil HS, Abedi B, Shiralizadeh S, Vaziri ND.",Hemodial Int. 2019 Jul;23(3):343-347. doi: 10.1111/hdi.12753. Epub 2019 Mar 29.,Laffin MR,Hemodial Int,2019,2019/03/30,,,10.1111/hdi.12753,,,,,,,,,,,,,,,,,,,
30370976,Association with outcomes and response to treatment of trimethylamine N-oxide in heart failure: results from BIOSTAT-CHF,"Suzuki T, Yazaki Y, Voors AA, Jones DJL, Chan DCS, Anker SD, Cleland JG, Dickstein K, Filippatos G, Hillege HL, Lang CC, Ponikowski P, Samani NJ, van Veldhuisen DJ, Zannad F, Zwinderman AH, Metra M, Ng LL.",Eur J Heart Fail. 2019 Jul;21(7):877-886. doi: 10.1002/ejhf.1338. Epub 2018 Oct 29.,Suzuki T,Eur J Heart Fail,2019,2018/10/30,,,10.1002/ejhf.1338,,,,,,,,,,,,,,,,,,,
31119299,The vaginal microbiome as a predictor for outcome of in vitro fertilization with or without intracytoplasmic sperm injection: a prospective study,"Koedooder R, Singer M, Schoenmakers S, Savelkoul PHM, Morré SA, de Jonge JD, Poort L, Cuypers WJSS, Beckers NGM, Broekmans FJM, Cohlen BJ, den Hartog JE, Fleischer K, Lambalk CB, Smeenk JMJS, Budding AE, Laven JSE.",Hum Reprod. 2019 Jun 4;34(6):1042-1054. doi: 10.1093/humrep/dez065.,Koedooder R,Hum Reprod,2019,2019/05/24,,,10.1093/humrep/dez065,,,,,,,,,,,,,,,,,,,
30868721,Gut microbe-generated metabolite trimethylamine N-oxide and the risk of diabetes: A systematic review and dose-response meta-analysis,"Zhuang R, Ge X, Han L, Yu P, Gong X, Meng Q, Zhang Y, Fan H, Zheng L, Liu Z, Zhou X.",Obes Rev. 2019 Jun;20(6):883-894. doi: 10.1111/obr.12843. Epub 2019 Mar 13.,Zhuang R,Obes Rev,2019,2019/03/15,,,10.1111/obr.12843,,,,,,,,,,,,,,,,,,,
30482503,The Role of Microbiota in Cardiovascular Risk: Focus on Trimethylamine Oxide,"Al-Rubaye H, Perfetti G, Kaski JC.",Curr Probl Cardiol. 2019 Jun;44(6):182-196. doi: 10.1016/j.cpcardiol.2018.06.005. Epub 2018 Jul 7.,Al-Rubaye H,Curr Probl Cardiol,2019,2018/11/29,,,10.1016/j.cpcardiol.2018.06.005,,,,,,,,,,,,,,,,,,,
30922063,Endothelial Cells Regulate Physiological Cardiomyocyte Growth via VEGFR2-Mediated Paracrine Signaling,"Kivelä R, Hemanthakumar KA, Vaparanta K, Robciuc M, Izumiya Y, Kidoya H, Takakura N, Peng X, Sawyer DB, Elenius K, Walsh K, Alitalo K.",Circulation. 2019 May 28;139(22):2570-2584. doi: 10.1161/CIRCULATIONAHA.118.036099. Epub 2019 Mar 29.,Kivelä R,Circulation,2019,2019/03/30,PMC6553980,,10.1161/CIRCULATIONAHA.118.036099,,,,,,,,,,,,,,,,,,,
31205584,Probiotics as Beneficial Dietary Supplements to Prevent and Treat Cardiovascular Diseases: Uncovering Their Impact on Oxidative Stress,"Vasquez EC, Pereira TMC, Peotta VA, Baldo MP, Campos-Toimil M.",Oxid Med Cell Longev. 2019 May 7;2019:3086270. doi: 10.1155/2019/3086270. eCollection 2019.,Vasquez EC,Oxid Med Cell Longev,2019,2019/06/18,PMC6530239,,10.1155/2019/3086270,,,,,,,,,,,,,,,,,,,
31030595,Carnitine Is Associated With Atherosclerotic Risk and Myocardial Infarction in HIV -Infected Adults,"Sinha A, Ma Y, Scherzer R, Rahalkar S, Neilan BD, Crane H, Drozd D, Martin J, Deeks SG, Hunt P, Hsue PY.",J Am Heart Assoc. 2019 May 7;8(9):e011037. doi: 10.1161/JAHA.118.011037.,Sinha A,J Am Heart Assoc,2019,2019/04/30,PMC6512101,,10.1161/JAHA.118.011037,,,,,,,,,,,,,,,,,,,
30944162,Systemic Antibiotic Therapy Reduces Circulating Inflammatory Dendritic Cells and Treg-Th17 Plasticity in Periodontitis,"Rajendran M, Looney S, Singh N, Elashiry M, Meghil MM, El-Awady AR, Tawfik O, Susin C, Arce RM, Cutler CW.",J Immunol. 2019 May 1;202(9):2690-2699. doi: 10.4049/jimmunol.1900046. Epub 2019 Apr 3.,Rajendran M,J Immunol,2019,2019/04/05,PMC6857811,NIHMS1523622,10.4049/jimmunol.1900046,,,,,,,,,,,,,,,,,,,
30847506,"[Microbiome, diabetes and heart: a novel link?]","Kappel BA, Lehrke M.",Herz. 2019 May;44(3):223-230. doi: 10.1007/s00059-019-4791-x.,Kappel BA,Herz,2019,2019/03/09,,,10.1007/s00059-019-4791-x,,,,,,,,,,,,,,,,,,,
30347272,Hydrogen- and Methane-Based Breath Testing and Outcomes in Patients With Heart Failure,"Mollar A, Villanueva MP, NÚÑez E, CarratalÁ A, Mora F, BayÉs-GenÍs A, MÍnguez M, Marrachelli VG, Monleon D, Navarro D, Sanchis J, NÚÑez J.",J Card Fail. 2019 May;25(5):319-327. doi: 10.1016/j.cardfail.2018.10.004. Epub 2018 Oct 19.,Mollar A,J Card Fail,2019,2018/10/23,,,10.1016/j.cardfail.2018.10.004,,,,,,,,,,,,,,,,,,,
31040243,An Experimental Group A Streptococcus Vaccine That Reduces Pharyngitis and Tonsillitis in a Nonhuman Primate Model,"Rivera-Hernandez T, Carnathan DG, Jones S, Cork AJ, Davies MR, Moyle PM, Toth I, Batzloff MR, McCarthy J, Nizet V, Goldblatt D, Silvestri G, Walker MJ.",mBio. 2019 Apr 30;10(2):e00693-19. doi: 10.1128/mBio.00693-19.,Rivera-Hernandez T,mBio,2019,2019/05/02,PMC6495378,,10.1128/mBio.00693-19,,,,,,,,,,,,,,,,,,,
31002695,Protective effects of gelsolin in acute pulmonary thromboembolism and thrombosis in the carotid artery of mice,"Gupta AK, Chopra BS, Vaid B, Sagar A, Raut S, Badmalia MD, Ashish, Khatri N.",PLoS One. 2019 Apr 19;14(4):e0215717. doi: 10.1371/journal.pone.0215717. eCollection 2019.,Gupta AK,PLoS One,2019,2019/04/20,PMC6474609,,10.1371/journal.pone.0215717,,,,,,,,,,,,,,,,,,,
31057548,Pentraxin 3 in Cardiovascular Disease,"Ristagno G, Fumagalli F, Bottazzi B, Mantovani A, Olivari D, Novelli D, Latini R.",Front Immunol. 2019 Apr 17;10:823. doi: 10.3389/fimmu.2019.00823. eCollection 2019.,Ristagno G,Front Immunol,2019,2019/05/07,PMC6481278,,10.3389/fimmu.2019.00823,,,,,,,,,,,,,,,,,,,
30896328,Subsequent Event Risk in Individuals With Established Coronary Heart Disease,"Patel RS, Tragante V, Schmidt AF, McCubrey RO, Holmes MV, Howe LJ, Direk K, Åkerblom A, Leander K, Virani SS, Kaminski KA, Muehlschlegel JD, Allayee H, Almgren P, Alver M, Baranova EV, Behloui H, Boeckx B, Braund PS, Breitling LP, Delgado G, Duarte NE, Dubé MP, Dufresne L, Eriksson N, Foco L, Scholz M, Gijsberts CM, Glinge C, Gong Y, Hartiala J, Heydarpour M, Hubacek JA, Kleber M, Kofink D, Kotti S, Kuukasjärvi P, Lee VV, Leiherer A, Lenzini PA, Levin D, Lyytikäinen LP, Martinelli N, Mons U, Nelson CP, Nikus K, Pilbrow AP, Ploski R, Sun YV, Tanck MWT, Tang WHW, Trompet S, van der Laan SW, Van Setten J, Vilmundarson RO, Viviani Anselmi C, Vlachopoulou E, Al Ali L, Boerwinkle E, Briguori C, Carlquist JF, Carruthers KF, Casu G, Deanfield J, Deloukas P, Dudbridge F, Engstrøm T, Fitzpatrick N, Fox K, Gigante B, James S, Lokki ML, Lotufo PA, Marziliano N, Mordi IR, Muhlestein JB, Newton-Cheh C, Pitha J, Saely CH, Samman-Tahhan A, Sandesara PB, Teren A, Timmis A, Van de Werf F, Wauters E, Wilde AAM, Ford I, Stott DJ, Algra A, Andreassi MG, Ardissino D, Arsenault BJ, Ballantyne CM, Bergmeijer TO, Bezzina CR, Body SC, Boersma EH, Bogaty P, Bots ML, Brenner H, et al.",Circ Genom Precis Med. 2019 Apr;12(4):e002470. doi: 10.1161/CIRCGEN.119.002470. Epub 2019 Mar 21.,Patel RS,Circ Genom Precis Med,2019,2019/03/22,PMC6629546,EMS82310,10.1161/CIRCGEN.119.002470,,,,,,,,,,,,,,,,,,,
30843309,The novel butyrate derivative phenylalanine-butyramide protects from doxorubicin-induced cardiotoxicity,"Russo M, Guida F, Paparo L, Trinchese G, Aitoro R, Avagliano C, Fiordelisi A, Napolitano F, Mercurio V, Sala V, Li M, Sorriento D, Ciccarelli M, Ghigo A, Hirsch E, Bianco R, Iaccarino G, Abete P, Bonaduce D, Calignano A, Berni Canani R, Tocchetti CG.",Eur J Heart Fail. 2019 Apr;21(4):519-528. doi: 10.1002/ejhf.1439. Epub 2019 Mar 6.,Russo M,Eur J Heart Fail,2019,2019/03/08,,,10.1002/ejhf.1439,,,,,,,,,,,,,,,,,,,
30712327,The role of intestinal microbiota in cardiovascular disease,"Jin M, Qian Z, Yin J, Xu W, Zhou X.",J Cell Mol Med. 2019 Apr;23(4):2343-2350. doi: 10.1111/jcmm.14195. Epub 2019 Feb 3.,Jin M,J Cell Mol Med,2019,2019/02/04,PMC6433673,,10.1111/jcmm.14195,,,,,,,,,,,,,,,,,,,
30688023,Endocrine organs of cardiovascular diseases: Gut microbiota,"Jia Q, Xie Y, Lu C, Zhang A, Lu Y, Lv S, Zhang J.",J Cell Mol Med. 2019 Apr;23(4):2314-2323. doi: 10.1111/jcmm.14164. Epub 2019 Jan 27.,Jia Q,J Cell Mol Med,2019,2019/01/29,PMC6433674,,10.1111/jcmm.14164,,,,,,,,,,,,,,,,,,,
30126689,Diagnostics and therapeutic implications of gut microbiota alterations in cardiometabolic diseases,"Schiattarella GG, Sannino A, Esposito G, Perrino C.",Trends Cardiovasc Med. 2019 Apr;29(3):141-147. doi: 10.1016/j.tcm.2018.08.003. Epub 2018 Aug 7.,Schiattarella GG,Trends Cardiovasc Med,2019,2018/08/22,,,10.1016/j.tcm.2018.08.003,,,,,,,,,,,,,,,,,,,
